qid,seq_no,docno,rank,score
1180,23,49626494,12,0.4224163689405421
1180,23,3199258,13,0.646012
1180,23,10789112,14,0.411118
1180,23,34885729,15,0.115966
1180,23,17658703,16,0.442474
1180,23,10404836,17,0.069085
1180,23,506886,18,0.364228
1180,23,32090575,19,0.7760103986798068
1180,23,638263,20,0.629415
1180,24,59584452,1,0.893016
1180,24,33119354,2,0.428221
1180,24,61016924,3,0.220622
1180,24,60536009,4,0.09152393390405039
1180,24,2664075,5,0.384371
1180,24,61009214,6,0.490459
1180,24,25724776,7,0.466379
1180,24,445913,8,0.419904
1180,24,3189597,9,0.632108
1180,24,49881992,10,0.396641
1180,24,14423,11,0.412754
1180,24,49626494,12,0.4224163689405421
1180,24,3199258,13,0.646012
1180,24,10789112,14,0.411118
1180,24,34885729,15,0.115966
1180,24,17658703,16,0.442474
1180,24,10404836,17,0.069085
1180,24,506886,18,0.364228
1180,24,32090575,19,0.7760103986798068
1180,24,638263,20,0.629415
1180,25,61009214,1,0.490459
1180,25,17658703,2,0.442474
1180,25,33119354,3,0.428221
1180,25,17661972,4,0.351735
1180,25,4769493,5,0.446351
1180,25,29088675,6,0.25985
1180,25,42281988,7,0.261658
1180,25,67654548,8,0.185849
1180,25,17824146,9,0.736586
1180,25,18225996,10,0.713141
1180,25,33913807,11,0.150125
1180,25,45541620,12,0.773504
1180,25,3159469,13,0.36782
1180,25,17662723,14,0.505018
1180,25,17662648,15,0.617666
1180,25,17662960,16,0.776191
1180,25,51728181,17,0.272225
1180,25,34885729,18,0.115966
1180,25,28980088,19,0.206731
1180,25,17662107,20,0.944023
1180,26,61009214,1,0.490459
1180,26,17658703,2,0.442474
1180,26,33119354,3,0.428221
1180,26,17661972,4,0.351735
1180,26,4769493,5,0.446351
1180,26,29088675,6,0.25985
1180,26,42281988,7,0.261658
1180,26,67654548,8,0.185849
1180,26,17824146,9,0.736586
1180,26,18225996,10,0.713141
1180,26,33913807,11,0.150125
1180,26,45541620,12,0.773504
1180,26,3159469,13,0.36782
1180,26,17662723,14,0.505018
1180,26,17662648,15,0.617666
1180,26,17662960,16,0.776191
1180,26,51728181,17,0.272225
1180,26,34885729,18,0.115966
1180,26,28980088,19,0.206731
1180,26,17662107,20,0.944023
1180,27,3189597,1,0.632108
1180,27,17658703,2,0.442474
1180,27,49881992,3,0.396641
1180,27,59584452,4,0.893016
1180,27,14423,5,0.412754
1180,27,33119354,6,0.428221
1180,27,3199258,7,0.646012
1180,27,17974170,8,0.323952
1180,27,34885729,9,0.115966
1180,27,3114677,10,0.102432
1180,27,17661972,11,0.351735
1180,27,61016924,12,0.220622
1180,27,506886,13,0.364228
1180,27,29088675,14,0.25985
1180,27,42281988,15,0.261658
1180,27,445913,16,0.419904
1180,27,33913807,17,0.150125
1180,27,402356,18,0.245798
1180,27,32809731,19,0.455648
1180,27,44244059,20,0.631196
1180,28,3189597,1,0.632108
1180,28,17658703,2,0.442474
1180,28,49881992,3,0.396641
1180,28,59584452,4,0.893016
1180,28,14423,5,0.412754
1180,28,33119354,6,0.428221
1180,28,3199258,7,0.646012
1180,28,17974170,8,0.323952
1180,28,34885729,9,0.115966
1180,28,3114677,10,0.102432
1180,28,17661972,11,0.351735
1180,28,61016924,12,0.220622
1180,28,506886,13,0.364228
1180,28,29088675,14,0.25985
1180,28,42281988,15,0.261658
1180,28,445913,16,0.419904
1180,28,33913807,17,0.150125
1180,28,402356,18,0.245798
1180,28,32809731,19,0.455648
1180,28,44244059,20,0.631196
1180,29,3189597,1,0.632108
1180,29,17658703,2,0.442474
1180,29,49881992,3,0.396641
1180,29,59584452,4,0.893016
1180,29,14423,5,0.412754
1180,29,33119354,6,0.428221
1180,29,3199258,7,0.646012
1180,29,17974170,8,0.323952
1180,29,34885729,9,0.115966
1180,29,3114677,10,0.102432
1180,29,17661972,11,0.351735
1180,29,61016924,12,0.220622
1180,29,506886,13,0.364228
1180,29,29088675,14,0.25985
1180,29,42281988,15,0.261658
1180,29,445913,16,0.419904
1180,29,33913807,17,0.150125
1180,29,402356,18,0.245798
1180,29,32809731,19,0.455648
1180,29,44244059,20,0.631196
1180,30,59584452,1,0.893016
1180,30,61016924,2,0.220622
1180,30,61009214,3,0.490459
1180,30,3189597,4,0.632108
1180,30,14423,5,0.412754
1180,30,3199258,6,0.646012
1180,30,17658703,7,0.442474
1180,30,33119354,8,0.428221
1180,30,3114677,9,0.102432
1180,30,506886,10,0.364228
1180,30,445913,11,0.419904
1180,30,17974170,12,0.323952
1180,30,49881992,13,0.396641
1180,30,17661972,14,0.351735
1180,30,29088675,15,0.25985
1180,30,402356,16,0.245798
1180,30,33913807,17,0.150125
1180,30,34885729,18,0.115966
1180,30,4769493,19,0.446351
1180,30,55896555,20,1.010397705515059
1180,31,3189597,1,0.632108
1180,31,17658703,2,0.442474
1180,31,49881992,3,0.396641
1180,31,59584452,4,0.893016
1180,31,14423,5,0.412754
1180,31,33119354,6,0.428221
1180,31,3199258,7,0.646012
1180,31,17974170,8,0.323952
1180,31,34885729,9,0.115966
1180,31,3114677,10,0.102432
1180,31,17661972,11,0.351735
1180,31,61016924,12,0.220622
1180,31,506886,13,0.364228
1180,31,29088675,14,0.25985
1180,31,42281988,15,0.261658
1180,31,445913,16,0.419904
1180,31,33913807,17,0.150125
1180,31,402356,18,0.245798
1180,31,32809731,19,0.455648
1180,31,44244059,20,0.631196
1180,32,3189597,1,0.632108
1180,32,17658703,2,0.442474
1180,32,49881992,3,0.396641
1180,32,59584452,4,0.893016
1180,32,14423,5,0.412754
1180,32,33119354,6,0.428221
1180,32,3199258,7,0.646012
1180,32,17974170,8,0.323952
1180,32,34885729,9,0.115966
1180,32,3114677,10,0.102432
1180,32,17661972,11,0.351735
1180,32,61016924,12,0.220622
1180,32,506886,13,0.364228
1180,32,29088675,14,0.25985
1180,32,42281988,15,0.261658
1180,32,445913,16,0.419904
1180,32,33913807,17,0.150125
1180,32,402356,18,0.245798
1180,32,32809731,19,0.455648
1180,32,44244059,20,0.631196
1180,33,29088675,1,0.25985
1180,33,3471971,2,0.225486
1180,33,18612,3,0.413323
1180,33,3189597,4,0.632108
1180,33,14423,5,0.412754
1180,33,1524959,6,0.34925
1180,33,33119354,7,0.428221
1180,33,42281988,8,0.261658
1180,33,448834,9,0.2253398275063618
1180,33,29330052,10,0.313019
1180,33,153981,11,0.652757
1180,33,61016924,12,0.220622
1180,33,31486,13,0.357789
1180,33,61009214,14,0.490459
1180,33,822249,15,0.767489
1180,33,638263,16,0.629415
1180,33,471436,17,0.270023
1180,33,506886,18,0.364228
1180,33,2651035,19,1.253992
1180,33,62818092,20,0.442361
1180,34,3189597,1,0.632108
1180,34,17658703,2,0.442474
1180,34,49881992,3,0.396641
1180,34,59584452,4,0.893016
1180,34,14423,5,0.412754
1180,34,33119354,6,0.428221
1180,34,3199258,7,0.646012
1180,34,17974170,8,0.323952
1180,34,34885729,9,0.115966
1180,34,3114677,10,0.102432
1180,34,17661972,11,0.351735
1180,34,61016924,12,0.220622
1180,34,506886,13,0.364228
1180,34,29088675,14,0.25985
1180,34,42281988,15,0.261658
1180,34,445913,16,0.419904
1180,34,33913807,17,0.150125
1180,34,402356,18,0.245798
1180,34,32809731,19,0.455648
1180,34,44244059,20,0.631196
1180,35,3189597,1,0.632108
1180,35,17658703,2,0.442474
1180,35,49881992,3,0.396641
1180,35,59584452,4,0.893016
1180,35,14423,5,0.412754
1180,35,33119354,6,0.428221
1180,35,3199258,7,0.646012
1180,35,17974170,8,0.323952
1180,35,34885729,9,0.115966
1180,35,3114677,10,0.102432
1180,35,17661972,11,0.351735
1180,35,61016924,12,0.220622
1180,35,506886,13,0.364228
1180,35,29088675,14,0.25985
1180,35,42281988,15,0.261658
1180,35,445913,16,0.419904
1180,35,33913807,17,0.150125
1180,35,402356,18,0.245798
1180,35,32809731,19,0.455648
1180,35,44244059,20,0.631196
1180,36,3189597,1,0.632108
1180,36,17658703,2,0.442474
1180,36,49881992,3,0.396641
1180,36,59584452,4,0.893016
1180,36,14423,5,0.412754
1180,36,33119354,6,0.428221
1180,36,3199258,7,0.646012
1180,36,17974170,8,0.323952
1180,36,34885729,9,0.115966
1180,36,3114677,10,0.102432
1180,36,17661972,11,0.351735
1180,36,61016924,12,0.220622
1180,36,506886,13,0.364228
1180,36,29088675,14,0.25985
1180,36,42281988,15,0.261658
1180,36,445913,16,0.419904
1180,36,33913807,17,0.150125
1180,36,402356,18,0.245798
1180,36,32809731,19,0.455648
1180,36,44244059,20,0.631196
1180,37,61009214,1,0.490459
1180,37,17658703,2,0.442474
1180,37,33119354,3,0.428221
1180,37,17661972,4,0.351735
1180,37,4769493,5,0.446351
1180,37,29088675,6,0.25985
1180,37,42281988,7,0.261658
1180,37,67654548,8,0.185849
1180,37,17824146,9,0.736586
1180,37,18225996,10,0.713141
1180,37,33913807,11,0.150125
1180,37,45541620,12,0.773504
1180,37,3159469,13,0.36782
1180,37,17662723,14,0.505018
1180,37,17662648,15,0.617666
1180,37,17662960,16,0.776191
1180,37,51728181,17,0.272225
1180,37,34885729,18,0.115966
1180,37,28980088,19,0.206731
1180,37,17662107,20,0.944023
1180,38,3189597,1,0.632108
1180,38,17658703,2,0.442474
1180,38,49881992,3,0.396641
1180,38,59584452,4,0.893016
1180,38,14423,5,0.412754
1180,38,33119354,6,0.428221
1180,38,3199258,7,0.646012
1180,38,17974170,8,0.323952
1180,38,34885729,9,0.115966
1180,38,3114677,10,0.102432
1180,38,17661972,11,0.351735
1180,38,61016924,12,0.220622
1180,38,506886,13,0.364228
1180,38,29088675,14,0.25985
1180,38,42281988,15,0.261658
1180,38,445913,16,0.419904
1180,38,33913807,17,0.150125
1180,38,402356,18,0.245798
1180,38,32809731,19,0.455648
1180,38,44244059,20,0.631196
1180,39,3189597,1,0.632108
1180,39,17658703,2,0.442474
1180,39,49881992,3,0.396641
1180,39,59584452,4,0.893016
1180,39,14423,5,0.412754
1180,39,33119354,6,0.428221
1180,39,3199258,7,0.646012
1180,39,17974170,8,0.323952
1180,39,34885729,9,0.115966
1180,39,3114677,10,0.102432
1180,39,17661972,11,0.351735
1180,39,61016924,12,0.220622
1180,39,506886,13,0.364228
1180,39,29088675,14,0.25985
1180,39,42281988,15,0.261658
1180,39,445913,16,0.419904
1180,39,33913807,17,0.150125
1180,39,402356,18,0.245798
1180,39,32809731,19,0.455648
1180,39,44244059,20,0.631196
1180,40,3189597,1,0.632108
1180,40,17658703,2,0.442474
1180,40,49881992,3,0.396641
1180,40,59584452,4,0.893016
1180,40,14423,5,0.412754
1180,40,33119354,6,0.428221
1180,40,3199258,7,0.646012
1180,40,17974170,8,0.323952
1180,40,34885729,9,0.115966
1180,40,3114677,10,0.102432
1180,40,17661972,11,0.351735
1180,40,61016924,12,0.220622
1180,40,506886,13,0.364228
1180,40,29088675,14,0.25985
1180,40,42281988,15,0.261658
1180,40,445913,16,0.419904
1180,40,33913807,17,0.150125
1180,40,402356,18,0.245798
1180,40,32809731,19,0.455648
1180,40,44244059,20,0.631196
1180,41,3189597,1,0.632108
1180,41,17658703,2,0.442474
1180,41,49881992,3,0.396641
1180,41,59584452,4,0.893016
1180,41,14423,5,0.412754
1180,41,33119354,6,0.428221
1180,41,3199258,7,0.646012
1180,41,17974170,8,0.323952
1180,41,34885729,9,0.115966
1180,41,3114677,10,0.102432
1180,41,17661972,11,0.351735
1180,41,61016924,12,0.220622
1180,41,506886,13,0.364228
1180,41,29088675,14,0.25985
1180,41,42281988,15,0.261658
1180,41,445913,16,0.419904
1180,41,33913807,17,0.150125
1180,41,402356,18,0.245798
1180,41,32809731,19,0.455648
1180,41,44244059,20,0.631196
1180,42,3189597,1,0.632108
1180,42,17658703,2,0.442474
1180,42,49881992,3,0.396641
1180,42,59584452,4,0.893016
1180,42,14423,5,0.412754
1180,42,33119354,6,0.428221
1180,42,3199258,7,0.646012
1180,42,17974170,8,0.323952
1180,42,34885729,9,0.115966
1180,42,3114677,10,0.102432
1180,42,17661972,11,0.351735
1180,42,61016924,12,0.220622
1180,42,506886,13,0.364228
1180,42,29088675,14,0.25985
1180,42,42281988,15,0.261658
1180,42,445913,16,0.419904
1180,42,33913807,17,0.150125
1180,42,402356,18,0.245798
1180,42,32809731,19,0.455648
1180,42,44244059,20,0.631196
1180,43,3189597,1,0.632108
1180,43,17658703,2,0.442474
1180,43,49881992,3,0.396641
1180,43,59584452,4,0.893016
1180,43,14423,5,0.412754
1180,43,33119354,6,0.428221
1180,43,3199258,7,0.646012
1180,43,17974170,8,0.323952
1180,43,34885729,9,0.115966
1180,43,3114677,10,0.102432
1180,43,17661972,11,0.351735
1180,43,61016924,12,0.220622
1180,43,506886,13,0.364228
1180,43,29088675,14,0.25985
1180,43,42281988,15,0.261658
1180,43,445913,16,0.419904
1180,43,33913807,17,0.150125
1180,43,402356,18,0.245798
1180,43,32809731,19,0.455648
1180,43,44244059,20,0.631196
1180,44,3189597,1,0.632108
1180,44,17658703,2,0.442474
1180,44,49881992,3,0.396641
1180,44,59584452,4,0.893016
1180,44,14423,5,0.412754
1180,44,33119354,6,0.428221
1180,44,3199258,7,0.646012
1180,44,17974170,8,0.323952
1180,44,34885729,9,0.115966
1180,44,3114677,10,0.102432
1180,44,17661972,11,0.351735
1180,44,61016924,12,0.220622
1180,44,506886,13,0.364228
1180,44,29088675,14,0.25985
1180,44,42281988,15,0.261658
1180,44,445913,16,0.419904
1180,44,33913807,17,0.150125
1180,44,402356,18,0.245798
1180,44,32809731,19,0.455648
1180,44,44244059,20,0.631196
1180,45,3189597,1,0.632108
1180,45,17658703,2,0.442474
1180,45,49881992,3,0.396641
1180,45,59584452,4,0.893016
1180,45,14423,5,0.412754
1180,45,33119354,6,0.428221
1180,45,3199258,7,0.646012
1180,45,17974170,8,0.323952
1180,45,34885729,9,0.115966
1180,45,3114677,10,0.102432
1180,45,17661972,11,0.351735
1180,45,61016924,12,0.220622
1180,45,506886,13,0.364228
1180,45,29088675,14,0.25985
1180,45,42281988,15,0.261658
1180,45,445913,16,0.419904
1180,45,33913807,17,0.150125
1180,45,402356,18,0.245798
1180,45,32809731,19,0.455648
1180,45,44244059,20,0.631196
1180,46,3189597,1,0.632108
1180,46,17658703,2,0.442474
1180,46,49881992,3,0.396641
1180,46,59584452,4,0.893016
1180,46,14423,5,0.412754
1180,46,33119354,6,0.428221
1180,46,3199258,7,0.646012
1180,46,17974170,8,0.323952
1180,46,34885729,9,0.115966
1180,46,3114677,10,0.102432
1180,46,17661972,11,0.351735
1180,46,61016924,12,0.220622
1180,46,506886,13,0.364228
1180,46,29088675,14,0.25985
1180,46,42281988,15,0.261658
1180,46,445913,16,0.419904
1180,46,33913807,17,0.150125
1180,46,402356,18,0.245798
1180,46,32809731,19,0.455648
1180,46,44244059,20,0.631196
1180,47,3189597,1,0.632108
1180,47,17658703,2,0.442474
1180,47,49881992,3,0.396641
1180,47,59584452,4,0.893016
1180,47,14423,5,0.412754
1180,47,33119354,6,0.428221
1180,47,3199258,7,0.646012
1180,47,17974170,8,0.323952
1180,47,34885729,9,0.115966
1180,47,3114677,10,0.102432
1180,47,17661972,11,0.351735
1180,47,61016924,12,0.220622
1180,47,506886,13,0.364228
1180,47,29088675,14,0.25985
1180,47,42281988,15,0.261658
1180,47,445913,16,0.419904
1180,47,33913807,17,0.150125
1180,47,402356,18,0.245798
1180,47,32809731,19,0.455648
1180,47,44244059,20,0.631196
1180,48,61009214,1,0.490459
1180,48,17658703,2,0.442474
1180,48,33119354,3,0.428221
1180,48,17661972,4,0.351735
1180,48,4769493,5,0.446351
1180,48,29088675,6,0.25985
1180,48,42281988,7,0.261658
1180,48,67654548,8,0.185849
1180,48,17824146,9,0.736586
1180,48,18225996,10,0.713141
1180,48,33913807,11,0.150125
1180,48,45541620,12,0.773504
1180,48,3159469,13,0.36782
1180,48,17662723,14,0.505018
1180,48,17662648,15,0.617666
1180,48,17662960,16,0.776191
1180,48,51728181,17,0.272225
1180,48,34885729,18,0.115966
1180,48,28980088,19,0.206731
1180,48,17662107,20,0.944023
1180,49,3189597,1,0.632108
1180,49,17658703,2,0.442474
1180,49,49881992,3,0.396641
1180,49,59584452,4,0.893016
1180,49,14423,5,0.412754
1180,49,33119354,6,0.428221
1180,49,3199258,7,0.646012
1180,49,17974170,8,0.323952
1180,49,34885729,9,0.115966
1180,49,3114677,10,0.102432
1180,49,17661972,11,0.351735
1180,49,61016924,12,0.220622
1180,49,506886,13,0.364228
1180,49,29088675,14,0.25985
1180,49,42281988,15,0.261658
1180,49,445913,16,0.419904
1180,49,33913807,17,0.150125
1180,49,402356,18,0.245798
1180,49,32809731,19,0.455648
1180,49,44244059,20,0.631196
1180,50,3189597,1,0.632108
1180,50,17658703,2,0.442474
1180,50,49881992,3,0.396641
1180,50,59584452,4,0.893016
1180,50,14423,5,0.412754
1180,50,33119354,6,0.428221
1180,50,3199258,7,0.646012
1180,50,17974170,8,0.323952
1180,50,34885729,9,0.115966
1180,50,3114677,10,0.102432
1180,50,17661972,11,0.351735
1180,50,61016924,12,0.220622
1180,50,506886,13,0.364228
1180,50,29088675,14,0.25985
1180,50,42281988,15,0.261658
1180,50,445913,16,0.419904
1180,50,33913807,17,0.150125
1180,50,402356,18,0.245798
1180,50,32809731,19,0.455648
1180,50,44244059,20,0.631196
1180,51,3189597,1,0.632108
1180,51,17658703,2,0.442474
1180,51,49881992,3,0.396641
1180,51,59584452,4,0.893016
1180,51,14423,5,0.412754
1180,51,33119354,6,0.428221
1180,51,3199258,7,0.646012
1180,51,17974170,8,0.323952
1180,51,34885729,9,0.115966
1180,51,3114677,10,0.102432
1180,51,17661972,11,0.351735
1180,51,61016924,12,0.220622
1180,51,506886,13,0.364228
1180,51,29088675,14,0.25985
1180,51,42281988,15,0.261658
1180,51,445913,16,0.419904
1180,51,33913807,17,0.150125
1180,51,402356,18,0.245798
1180,51,32809731,19,0.455648
1180,51,44244059,20,0.631196
1180,52,61016924,1,0.220622
1180,52,22759519,2,0.306753
1180,52,2651035,3,1.253992
1180,52,59584452,4,0.893016
1180,52,506886,5,0.364228
1180,52,11677875,6,0.261652
1180,52,6427687,7,0.228412
1180,52,61009214,8,0.490459
1180,52,402356,9,0.245798
1180,52,1023831,10,0.194213
1180,52,3085613,11,0.724512
1180,52,3189597,12,0.632108
1180,52,33913807,13,0.150125
1180,52,31486,14,0.357789
1180,52,18225996,15,0.713141
1180,52,14423,16,0.412754
1180,52,34885729,17,0.115966
1180,52,7758482,18,0.420367
1180,52,44244059,19,0.631196
1180,52,52502231,20,0.302659
1180,53,61016924,1,0.220622
1180,53,22759519,2,0.306753
1180,53,2651035,3,1.253992
1180,53,59584452,4,0.893016
1180,53,506886,5,0.364228
1180,53,11677875,6,0.261652
1180,53,6427687,7,0.228412
1180,53,61009214,8,0.490459
1180,53,402356,9,0.245798
1180,53,1023831,10,0.194213
1180,53,3085613,11,0.724512
1180,53,3189597,12,0.632108
1180,53,33913807,13,0.150125
1180,53,31486,14,0.357789
1180,53,18225996,15,0.713141
1180,53,14423,16,0.412754
1180,53,34885729,17,0.115966
1180,53,7758482,18,0.420367
1180,53,44244059,19,0.631196
1180,53,52502231,20,0.302659
1180,54,61016924,1,0.220622
1180,54,22759519,2,0.306753
1180,54,2651035,3,1.253992
1180,54,59584452,4,0.893016
1180,54,506886,5,0.364228
1180,54,11677875,6,0.261652
1180,54,6427687,7,0.228412
1180,54,61009214,8,0.490459
1180,54,402356,9,0.245798
1180,54,1023831,10,0.194213
1180,54,3085613,11,0.724512
1180,54,3189597,12,0.632108
1180,54,33913807,13,0.150125
1180,54,31486,14,0.357789
1180,54,18225996,15,0.713141
1180,54,14423,16,0.412754
1180,54,34885729,17,0.115966
1180,54,7758482,18,0.420367
1180,54,44244059,19,0.631196
1180,54,52502231,20,0.302659
1180,55,61016924,1,0.220622
1180,55,22759519,2,0.306753
1180,55,2651035,3,1.253992
1180,55,59584452,4,0.893016
1180,55,506886,5,0.364228
1180,55,11677875,6,0.261652
1180,55,6427687,7,0.228412
1180,55,61009214,8,0.490459
1180,55,402356,9,0.245798
1180,55,1023831,10,0.194213
1180,55,3085613,11,0.724512
1180,55,3189597,12,0.632108
1180,55,33913807,13,0.150125
1180,55,31486,14,0.357789
1180,55,18225996,15,0.713141
1180,55,14423,16,0.412754
1180,55,34885729,17,0.115966
1180,55,7758482,18,0.420367
1180,55,44244059,19,0.631196
1180,55,52502231,20,0.302659
1180,56,61016924,1,0.220622
1180,56,22759519,2,0.306753
1180,56,2651035,3,1.253992
1180,56,59584452,4,0.893016
1180,56,506886,5,0.364228
1180,56,11677875,6,0.261652
1180,56,6427687,7,0.228412
1180,56,61009214,8,0.490459
1180,56,402356,9,0.245798
1180,56,1023831,10,0.194213
1180,56,3085613,11,0.724512
1180,56,3189597,12,0.632108
1180,56,33913807,13,0.150125
1180,56,31486,14,0.357789
1180,56,18225996,15,0.713141
1180,56,14423,16,0.412754
1180,56,34885729,17,0.115966
1180,56,7758482,18,0.420367
1180,56,44244059,19,0.631196
1180,56,52502231,20,0.302659
1180,57,61016924,1,0.220622
1180,57,22759519,2,0.306753
1180,57,2651035,3,1.253992
1180,57,59584452,4,0.893016
1180,57,506886,5,0.364228
1180,57,11677875,6,0.261652
1180,57,6427687,7,0.228412
1180,57,61009214,8,0.490459
1180,57,402356,9,0.245798
1180,57,1023831,10,0.194213
1180,57,3085613,11,0.724512
1180,57,3189597,12,0.632108
1180,57,33913807,13,0.150125
1180,57,31486,14,0.357789
1180,57,18225996,15,0.713141
1180,57,14423,16,0.412754
1180,57,34885729,17,0.115966
1180,57,7758482,18,0.420367
1180,57,44244059,19,0.631196
1180,57,52502231,20,0.302659
1180,58,61016924,1,0.220622
1180,58,22759519,2,0.306753
1180,58,2651035,3,1.253992
1180,58,59584452,4,0.893016
1180,58,506886,5,0.364228
1180,58,11677875,6,0.261652
1180,58,6427687,7,0.228412
1180,58,61009214,8,0.490459
1180,58,402356,9,0.245798
1180,58,1023831,10,0.194213
1180,58,3085613,11,0.724512
1180,58,3189597,12,0.632108
1180,58,33913807,13,0.150125
1180,58,31486,14,0.357789
1180,58,18225996,15,0.713141
1180,58,14423,16,0.412754
1180,58,34885729,17,0.115966
1180,58,7758482,18,0.420367
1180,58,44244059,19,0.631196
1180,58,52502231,20,0.302659
1180,59,61016924,1,0.220622
1180,59,22759519,2,0.306753
1180,59,2651035,3,1.253992
1180,59,59584452,4,0.893016
1180,59,506886,5,0.364228
1180,59,11677875,6,0.261652
1180,59,6427687,7,0.228412
1180,59,61009214,8,0.490459
1180,59,402356,9,0.245798
1180,59,1023831,10,0.194213
1180,59,3085613,11,0.724512
1180,59,3189597,12,0.632108
1180,59,33913807,13,0.150125
1180,59,31486,14,0.357789
1180,59,18225996,15,0.713141
1180,59,14423,16,0.412754
1180,59,34885729,17,0.115966
1180,59,7758482,18,0.420367
1180,59,44244059,19,0.631196
1180,59,52502231,20,0.302659
1180,60,61016924,1,0.220622
1180,60,22759519,2,0.306753
1180,60,2651035,3,1.253992
1180,60,59584452,4,0.893016
1180,60,506886,5,0.364228
1180,60,11677875,6,0.261652
1180,60,6427687,7,0.228412
1180,60,61009214,8,0.490459
1180,60,402356,9,0.245798
1180,60,1023831,10,0.194213
1180,60,3085613,11,0.724512
1180,60,3189597,12,0.632108
1180,60,33913807,13,0.150125
1180,60,31486,14,0.357789
1180,60,18225996,15,0.713141
1180,60,14423,16,0.412754
1180,60,34885729,17,0.115966
1180,60,7758482,18,0.420367
1180,60,44244059,19,0.631196
1180,60,52502231,20,0.302659
1180,61,61016924,1,0.220622
1180,61,22759519,2,0.306753
1180,61,2651035,3,1.253992
1180,61,59584452,4,0.893016
1180,61,506886,5,0.364228
1180,61,11677875,6,0.261652
1180,61,6427687,7,0.228412
1180,61,61009214,8,0.490459
1180,61,402356,9,0.245798
1180,61,1023831,10,0.194213
1180,61,3085613,11,0.724512
1180,61,3189597,12,0.632108
1180,61,33913807,13,0.150125
1180,61,31486,14,0.357789
1180,61,18225996,15,0.713141
1180,61,14423,16,0.412754
1180,61,34885729,17,0.115966
1180,61,7758482,18,0.420367
1180,61,44244059,19,0.631196
1180,61,52502231,20,0.302659
1180,62,61016924,1,0.220622
1180,62,22759519,2,0.306753
1180,62,2651035,3,1.253992
1180,62,59584452,4,0.893016
1180,62,506886,5,0.364228
1180,62,11677875,6,0.261652
1180,62,6427687,7,0.228412
1180,62,61009214,8,0.490459
1180,62,402356,9,0.245798
1180,62,1023831,10,0.194213
1180,62,3085613,11,0.724512
1180,62,3189597,12,0.632108
1180,62,33913807,13,0.150125
1180,62,31486,14,0.357789
1180,62,18225996,15,0.713141
1180,62,14423,16,0.412754
1180,62,34885729,17,0.115966
1180,62,7758482,18,0.420367
1180,62,44244059,19,0.631196
1180,62,52502231,20,0.302659
1180,63,61016924,1,0.220622
1180,63,22759519,2,0.306753
1180,63,2651035,3,1.253992
1180,63,59584452,4,0.893016
1180,63,506886,5,0.364228
1180,63,11677875,6,0.261652
1180,63,6427687,7,0.228412
1180,63,61009214,8,0.490459
1180,63,402356,9,0.245798
1180,63,1023831,10,0.194213
1180,63,3085613,11,0.724512
1180,63,3189597,12,0.632108
1180,63,33913807,13,0.150125
1180,63,31486,14,0.357789
1180,63,18225996,15,0.713141
1180,63,14423,16,0.412754
1180,63,34885729,17,0.115966
1180,63,7758482,18,0.420367
1180,63,44244059,19,0.631196
1180,63,52502231,20,0.302659
1180,64,61016924,1,0.220622
1180,64,22759519,2,0.306753
1180,64,2651035,3,1.253992
1180,64,59584452,4,0.893016
1180,64,506886,5,0.364228
1180,64,11677875,6,0.261652
1180,64,6427687,7,0.228412
1180,64,61009214,8,0.490459
1180,64,402356,9,0.245798
1180,64,1023831,10,0.194213
1180,64,3085613,11,0.724512
1180,64,3189597,12,0.632108
1180,64,33913807,13,0.150125
1180,64,31486,14,0.357789
1180,64,18225996,15,0.713141
1180,64,14423,16,0.412754
1180,64,34885729,17,0.115966
1180,64,7758482,18,0.420367
1180,64,44244059,19,0.631196
1180,64,52502231,20,0.302659
1180,65,61016924,1,0.220622
1180,65,22759519,2,0.306753
1180,65,2651035,3,1.253992
1180,65,59584452,4,0.893016
1180,65,506886,5,0.364228
1180,65,11677875,6,0.261652
1180,65,6427687,7,0.228412
1180,65,61009214,8,0.490459
1180,65,402356,9,0.245798
1180,65,1023831,10,0.194213
1180,65,3085613,11,0.724512
1180,65,3189597,12,0.632108
1180,65,33913807,13,0.150125
1180,65,31486,14,0.357789
1180,65,18225996,15,0.713141
1180,65,14423,16,0.412754
1180,65,34885729,17,0.115966
1180,65,7758482,18,0.420367
1180,65,44244059,19,0.631196
1180,65,52502231,20,0.302659
1180,66,3189597,1,0.632108
1180,66,17658703,2,0.442474
1180,66,49881992,3,0.396641
1180,66,59584452,4,0.893016
1180,66,14423,5,0.412754
1180,66,33119354,6,0.428221
1180,66,3199258,7,0.646012
1180,66,17974170,8,0.323952
1180,66,34885729,9,0.115966
1180,66,3114677,10,0.102432
1180,66,17661972,11,0.351735
1180,66,61016924,12,0.220622
1180,66,506886,13,0.364228
1180,66,29088675,14,0.25985
1180,66,42281988,15,0.261658
1180,66,445913,16,0.419904
1180,66,33913807,17,0.150125
1180,66,402356,18,0.245798
1180,66,32809731,19,0.455648
1180,66,44244059,20,0.631196
1180,67,61016924,1,0.220622
1180,67,22759519,2,0.306753
1180,67,2651035,3,1.253992
1180,67,59584452,4,0.893016
1180,67,506886,5,0.364228
1180,67,11677875,6,0.261652
1180,67,6427687,7,0.228412
1180,67,61009214,8,0.490459
1180,67,402356,9,0.245798
1180,67,1023831,10,0.194213
1180,67,3085613,11,0.724512
1180,67,3189597,12,0.632108
1180,67,33913807,13,0.150125
