qid,seq_no,docno,rank,score
1647,17,6937859,6,0.42988073534496296
1647,17,18706030,7,0.08308331814005517
1647,17,4467378,8,0.395487
1647,17,60681385,9,0.083665
1647,17,58746714,10,0.049222
1647,17,27964683,11,0.237325
1647,17,20029110,12,0.745321
1647,17,9543226,13,0.159935
1647,17,56348803,14,0.17384493153552066
1647,17,33375331,15,0.009747269179349233
1647,17,52829941,16,0.1152
1647,17,12584334,17,0.283612
1647,17,3627404,18,0.102202
1647,17,18591791,19,1.4141
1647,17,38416963,20,0.072783
1647,18,1759402,1,0.039116
1647,18,1460801,2,0.179999
1647,18,8698952,3,0.221803
1647,18,6772438,4,0.140191
1647,18,8269176,5,0.077823
1647,18,6937859,6,0.42988073534496296
1647,18,18706030,7,0.08308331814005517
1647,18,4467378,8,0.395487
1647,18,60681385,9,0.083665
1647,18,58746714,10,0.049222
1647,18,27964683,11,0.237325
1647,18,20029110,12,0.745321
1647,18,9543226,13,0.159935
1647,18,56348803,14,0.17384493153552066
1647,18,33375331,15,0.009747269179349233
1647,18,52829941,16,0.1152
1647,18,12584334,17,0.283612
1647,18,3627404,18,0.102202
1647,18,18591791,19,1.4141
1647,18,38416963,20,0.072783
1647,19,1759402,1,0.039116
1647,19,1460801,2,0.179999
1647,19,8698952,3,0.221803
1647,19,6772438,4,0.140191
1647,19,8269176,5,0.077823
1647,19,6937859,6,0.42988073534496296
1647,19,18706030,7,0.08308331814005517
1647,19,4467378,8,0.395487
1647,19,60681385,9,0.083665
1647,19,58746714,10,0.049222
1647,19,27964683,11,0.237325
1647,19,20029110,12,0.745321
1647,19,9543226,13,0.159935
1647,19,56348803,14,0.17384493153552066
1647,19,33375331,15,0.009747269179349233
1647,19,52829941,16,0.1152
1647,19,12584334,17,0.283612
1647,19,3627404,18,0.102202
1647,19,18591791,19,1.4141
1647,19,38416963,20,0.072783
1647,20,1759402,1,0.039116
1647,20,1460801,2,0.179999
1647,20,8698952,3,0.221803
1647,20,6772438,4,0.140191
1647,20,8269176,5,0.077823
1647,20,6937859,6,0.42988073534496296
1647,20,18706030,7,0.08308331814005517
1647,20,4467378,8,0.395487
1647,20,60681385,9,0.083665
1647,20,58746714,10,0.049222
1647,20,27964683,11,0.237325
1647,20,20029110,12,0.745321
1647,20,9543226,13,0.159935
1647,20,56348803,14,0.17384493153552066
1647,20,33375331,15,0.009747269179349233
1647,20,52829941,16,0.1152
1647,20,12584334,17,0.283612
1647,20,3627404,18,0.102202
1647,20,18591791,19,1.4141
1647,20,38416963,20,0.072783
1647,21,1759402,1,0.039116
1647,21,1460801,2,0.179999
1647,21,8698952,3,0.221803
1647,21,6772438,4,0.140191
1647,21,8269176,5,0.077823
1647,21,6937859,6,0.42988073534496296
1647,21,18706030,7,0.08308331814005517
1647,21,4467378,8,0.395487
1647,21,60681385,9,0.083665
1647,21,58746714,10,0.049222
1647,21,27964683,11,0.237325
1647,21,20029110,12,0.745321
1647,21,9543226,13,0.159935
1647,21,56348803,14,0.17384493153552066
1647,21,33375331,15,0.009747269179349233
1647,21,52829941,16,0.1152
1647,21,12584334,17,0.283612
1647,21,3627404,18,0.102202
1647,21,18591791,19,1.4141
1647,21,38416963,20,0.072783
1647,22,1759402,1,0.039116
1647,22,1460801,2,0.179999
1647,22,8698952,3,0.221803
1647,22,6772438,4,0.140191
1647,22,8269176,5,0.077823
1647,22,6937859,6,0.42988073534496296
1647,22,18706030,7,0.08308331814005517
1647,22,4467378,8,0.395487
1647,22,60681385,9,0.083665
1647,22,58746714,10,0.049222
1647,22,27964683,11,0.237325
1647,22,20029110,12,0.745321
1647,22,9543226,13,0.159935
1647,22,56348803,14,0.17384493153552066
1647,22,33375331,15,0.009747269179349233
1647,22,52829941,16,0.1152
1647,22,12584334,17,0.283612
1647,22,3627404,18,0.102202
1647,22,18591791,19,1.4141
1647,22,38416963,20,0.072783
1647,23,1759402,1,0.039116
1647,23,1460801,2,0.179999
1647,23,8698952,3,0.221803
1647,23,6772438,4,0.140191
1647,23,8269176,5,0.077823
1647,23,6937859,6,0.42988073534496296
1647,23,18706030,7,0.08308331814005517
1647,23,4467378,8,0.395487
1647,23,60681385,9,0.083665
1647,23,58746714,10,0.049222
1647,23,27964683,11,0.237325
1647,23,20029110,12,0.745321
1647,23,9543226,13,0.159935
1647,23,56348803,14,0.17384493153552066
1647,23,33375331,15,0.009747269179349233
1647,23,52829941,16,0.1152
1647,23,12584334,17,0.283612
1647,23,3627404,18,0.102202
1647,23,18591791,19,1.4141
1647,23,38416963,20,0.072783
1647,24,1759402,1,0.039116
1647,24,1460801,2,0.179999
1647,24,8698952,3,0.221803
1647,24,6772438,4,0.140191
1647,24,8269176,5,0.077823
1647,24,6937859,6,0.42988073534496296
1647,24,18706030,7,0.08308331814005517
1647,24,4467378,8,0.395487
1647,24,60681385,9,0.083665
1647,24,58746714,10,0.049222
1647,24,27964683,11,0.237325
1647,24,20029110,12,0.745321
1647,24,9543226,13,0.159935
1647,24,56348803,14,0.17384493153552066
1647,24,33375331,15,0.009747269179349233
1647,24,52829941,16,0.1152
1647,24,12584334,17,0.283612
1647,24,3627404,18,0.102202
1647,24,18591791,19,1.4141
1647,24,38416963,20,0.072783
1647,25,1759402,1,0.039116
1647,25,1460801,2,0.179999
1647,25,8698952,3,0.221803
1647,25,6772438,4,0.140191
1647,25,8269176,5,0.077823
1647,25,6937859,6,0.42988073534496296
1647,25,18706030,7,0.08308331814005517
1647,25,4467378,8,0.395487
1647,25,60681385,9,0.083665
1647,25,58746714,10,0.049222
1647,25,27964683,11,0.237325
1647,25,20029110,12,0.745321
1647,25,9543226,13,0.159935
1647,25,56348803,14,0.17384493153552066
1647,25,33375331,15,0.009747269179349233
1647,25,52829941,16,0.1152
1647,25,12584334,17,0.283612
1647,25,3627404,18,0.102202
1647,25,18591791,19,1.4141
1647,25,38416963,20,0.072783
1647,26,1759402,1,0.039116
1647,26,1460801,2,0.179999
1647,26,8698952,3,0.221803
1647,26,6772438,4,0.140191
1647,26,8269176,5,0.077823
1647,26,6937859,6,0.42988073534496296
1647,26,18706030,7,0.08308331814005517
1647,26,4467378,8,0.395487
1647,26,60681385,9,0.083665
1647,26,58746714,10,0.049222
1647,26,27964683,11,0.237325
1647,26,20029110,12,0.745321
1647,26,9543226,13,0.159935
1647,26,56348803,14,0.17384493153552066
1647,26,33375331,15,0.009747269179349233
1647,26,52829941,16,0.1152
1647,26,12584334,17,0.283612
1647,26,3627404,18,0.102202
1647,26,18591791,19,1.4141
1647,26,38416963,20,0.072783
1647,27,1759402,1,0.039116
1647,27,1460801,2,0.179999
1647,27,8698952,3,0.221803
1647,27,6772438,4,0.140191
1647,27,8269176,5,0.077823
1647,27,6937859,6,0.42988073534496296
1647,27,18706030,7,0.08308331814005517
1647,27,4467378,8,0.395487
1647,27,60681385,9,0.083665
1647,27,58746714,10,0.049222
1647,27,27964683,11,0.237325
1647,27,20029110,12,0.745321
1647,27,9543226,13,0.159935
1647,27,56348803,14,0.17384493153552066
1647,27,33375331,15,0.009747269179349233
1647,27,52829941,16,0.1152
1647,27,12584334,17,0.283612
1647,27,3627404,18,0.102202
1647,27,18591791,19,1.4141
1647,27,38416963,20,0.072783
1647,28,1759402,1,0.039116
1647,28,1460801,2,0.179999
1647,28,8698952,3,0.221803
1647,28,6772438,4,0.140191
1647,28,8269176,5,0.077823
1647,28,6937859,6,0.42988073534496296
1647,28,18706030,7,0.08308331814005517
1647,28,4467378,8,0.395487
1647,28,60681385,9,0.083665
1647,28,58746714,10,0.049222
1647,28,27964683,11,0.237325
1647,28,20029110,12,0.745321
1647,28,9543226,13,0.159935
1647,28,56348803,14,0.17384493153552066
1647,28,33375331,15,0.009747269179349233
1647,28,52829941,16,0.1152
1647,28,12584334,17,0.283612
1647,28,3627404,18,0.102202
1647,28,18591791,19,1.4141
1647,28,38416963,20,0.072783
1647,29,1759402,1,0.039116
1647,29,1460801,2,0.179999
1647,29,8698952,3,0.221803
1647,29,6772438,4,0.140191
1647,29,8269176,5,0.077823
1647,29,6937859,6,0.42988073534496296
1647,29,18706030,7,0.08308331814005517
1647,29,4467378,8,0.395487
1647,29,60681385,9,0.083665
1647,29,58746714,10,0.049222
1647,29,27964683,11,0.237325
1647,29,20029110,12,0.745321
1647,29,9543226,13,0.159935
1647,29,56348803,14,0.17384493153552066
1647,29,33375331,15,0.009747269179349233
1647,29,52829941,16,0.1152
1647,29,12584334,17,0.283612
1647,29,3627404,18,0.102202
1647,29,18591791,19,1.4141
1647,29,38416963,20,0.072783
1647,30,1759402,1,0.039116
1647,30,1460801,2,0.179999
1647,30,8698952,3,0.221803
1647,30,6772438,4,0.140191
1647,30,8269176,5,0.077823
1647,30,6937859,6,0.42988073534496296
1647,30,18706030,7,0.08308331814005517
1647,30,4467378,8,0.395487
1647,30,60681385,9,0.083665
1647,30,58746714,10,0.049222
1647,30,27964683,11,0.237325
1647,30,20029110,12,0.745321
1647,30,9543226,13,0.159935
1647,30,56348803,14,0.17384493153552066
1647,30,33375331,15,0.009747269179349233
1647,30,52829941,16,0.1152
1647,30,12584334,17,0.283612
1647,30,3627404,18,0.102202
1647,30,18591791,19,1.4141
1647,30,38416963,20,0.072783
1647,31,1759402,1,0.039116
1647,31,1460801,2,0.179999
1647,31,8698952,3,0.221803
1647,31,6772438,4,0.140191
1647,31,8269176,5,0.077823
1647,31,6937859,6,0.42988073534496296
1647,31,18706030,7,0.08308331814005517
1647,31,4467378,8,0.395487
1647,31,60681385,9,0.083665
1647,31,58746714,10,0.049222
1647,31,27964683,11,0.237325
1647,31,20029110,12,0.745321
1647,31,9543226,13,0.159935
1647,31,56348803,14,0.17384493153552066
1647,31,33375331,15,0.009747269179349233
1647,31,52829941,16,0.1152
1647,31,12584334,17,0.283612
1647,31,3627404,18,0.102202
1647,31,18591791,19,1.4141
1647,31,38416963,20,0.072783
1647,32,1759402,1,0.039116
1647,32,1460801,2,0.179999
1647,32,8698952,3,0.221803
1647,32,6772438,4,0.140191
1647,32,8269176,5,0.077823
1647,32,6937859,6,0.42988073534496296
1647,32,18706030,7,0.08308331814005517
1647,32,4467378,8,0.395487
1647,32,60681385,9,0.083665
1647,32,58746714,10,0.049222
1647,32,27964683,11,0.237325
1647,32,20029110,12,0.745321
1647,32,9543226,13,0.159935
1647,32,56348803,14,0.17384493153552066
1647,32,33375331,15,0.009747269179349233
1647,32,52829941,16,0.1152
1647,32,12584334,17,0.283612
1647,32,3627404,18,0.102202
1647,32,18591791,19,1.4141
1647,32,38416963,20,0.072783
1647,33,1759402,1,0.039116
1647,33,1460801,2,0.179999
1647,33,8698952,3,0.221803
1647,33,6772438,4,0.140191
1647,33,8269176,5,0.077823
1647,33,6937859,6,0.42988073534496296
1647,33,18706030,7,0.08308331814005517
1647,33,4467378,8,0.395487
1647,33,60681385,9,0.083665
1647,33,58746714,10,0.049222
1647,33,27964683,11,0.237325
1647,33,20029110,12,0.745321
1647,33,9543226,13,0.159935
1647,33,56348803,14,0.17384493153552066
1647,33,33375331,15,0.009747269179349233
1647,33,52829941,16,0.1152
1647,33,12584334,17,0.283612
1647,33,3627404,18,0.102202
1647,33,18591791,19,1.4141
1647,33,38416963,20,0.072783
1647,34,1759402,1,0.039116
1647,34,1460801,2,0.179999
1647,34,8698952,3,0.221803
1647,34,6772438,4,0.140191
1647,34,8269176,5,0.077823
1647,34,6937859,6,0.42988073534496296
1647,34,18706030,7,0.08308331814005517
1647,34,4467378,8,0.395487
1647,34,60681385,9,0.083665
1647,34,58746714,10,0.049222
1647,34,27964683,11,0.237325
1647,34,20029110,12,0.745321
1647,34,9543226,13,0.159935
1647,34,56348803,14,0.17384493153552066
1647,34,33375331,15,0.009747269179349233
1647,34,52829941,16,0.1152
1647,34,12584334,17,0.283612
1647,34,3627404,18,0.102202
1647,34,18591791,19,1.4141
1647,34,38416963,20,0.072783
1647,35,1759402,1,0.039116
1647,35,1460801,2,0.179999
1647,35,8698952,3,0.221803
1647,35,6772438,4,0.140191
1647,35,8269176,5,0.077823
1647,35,6937859,6,0.42988073534496296
1647,35,18706030,7,0.08308331814005517
1647,35,4467378,8,0.395487
1647,35,60681385,9,0.083665
1647,35,58746714,10,0.049222
1647,35,27964683,11,0.237325
1647,35,20029110,12,0.745321
1647,35,9543226,13,0.159935
1647,35,56348803,14,0.17384493153552066
1647,35,33375331,15,0.009747269179349233
1647,35,52829941,16,0.1152
1647,35,12584334,17,0.283612
1647,35,3627404,18,0.102202
1647,35,18591791,19,1.4141
1647,35,38416963,20,0.072783
1647,36,1759402,1,0.039116
1647,36,1460801,2,0.179999
1647,36,8698952,3,0.221803
1647,36,6772438,4,0.140191
1647,36,8269176,5,0.077823
1647,36,6937859,6,0.42988073534496296
1647,36,18706030,7,0.08308331814005517
1647,36,4467378,8,0.395487
1647,36,60681385,9,0.083665
1647,36,58746714,10,0.049222
1647,36,27964683,11,0.237325
1647,36,20029110,12,0.745321
1647,36,9543226,13,0.159935
1647,36,56348803,14,0.17384493153552066
1647,36,33375331,15,0.009747269179349233
1647,36,52829941,16,0.1152
1647,36,12584334,17,0.283612
1647,36,3627404,18,0.102202
1647,36,18591791,19,1.4141
1647,36,38416963,20,0.072783
1647,37,1759402,1,0.039116
1647,37,1460801,2,0.179999
1647,37,8698952,3,0.221803
1647,37,6772438,4,0.140191
1647,37,8269176,5,0.077823
1647,37,6937859,6,0.42988073534496296
1647,37,18706030,7,0.08308331814005517
1647,37,4467378,8,0.395487
1647,37,60681385,9,0.083665
1647,37,58746714,10,0.049222
1647,37,27964683,11,0.237325
1647,37,20029110,12,0.745321
1647,37,9543226,13,0.159935
1647,37,56348803,14,0.17384493153552066
1647,37,33375331,15,0.009747269179349233
1647,37,52829941,16,0.1152
1647,37,12584334,17,0.283612
1647,37,3627404,18,0.102202
1647,37,18591791,19,1.4141
1647,37,38416963,20,0.072783
1647,38,1759402,1,0.039116
1647,38,1460801,2,0.179999
1647,38,8698952,3,0.221803
1647,38,6772438,4,0.140191
1647,38,8269176,5,0.077823
1647,38,6937859,6,0.42988073534496296
1647,38,18706030,7,0.08308331814005517
1647,38,4467378,8,0.395487
1647,38,60681385,9,0.083665
1647,38,58746714,10,0.049222
1647,38,27964683,11,0.237325
1647,38,20029110,12,0.745321
1647,38,9543226,13,0.159935
1647,38,56348803,14,0.17384493153552066
1647,38,33375331,15,0.009747269179349233
1647,38,52829941,16,0.1152
1647,38,12584334,17,0.283612
1647,38,3627404,18,0.102202
1647,38,18591791,19,1.4141
1647,38,38416963,20,0.072783
1647,39,1759402,1,0.039116
1647,39,1460801,2,0.179999
1647,39,8698952,3,0.221803
1647,39,6772438,4,0.140191
1647,39,8269176,5,0.077823
1647,39,6937859,6,0.42988073534496296
1647,39,18706030,7,0.08308331814005517
1647,39,4467378,8,0.395487
1647,39,60681385,9,0.083665
1647,39,58746714,10,0.049222
1647,39,27964683,11,0.237325
1647,39,20029110,12,0.745321
1647,39,9543226,13,0.159935
1647,39,56348803,14,0.17384493153552066
1647,39,33375331,15,0.009747269179349233
1647,39,52829941,16,0.1152
1647,39,12584334,17,0.283612
1647,39,3627404,18,0.102202
1647,39,18591791,19,1.4141
1647,39,38416963,20,0.072783
1647,40,1759402,1,0.039116
1647,40,1460801,2,0.179999
1647,40,8698952,3,0.221803
1647,40,6772438,4,0.140191
1647,40,8269176,5,0.077823
1647,40,6937859,6,0.42988073534496296
1647,40,18706030,7,0.08308331814005517
1647,40,4467378,8,0.395487
1647,40,60681385,9,0.083665
1647,40,58746714,10,0.049222
1647,40,27964683,11,0.237325
1647,40,20029110,12,0.745321
1647,40,9543226,13,0.159935
1647,40,56348803,14,0.17384493153552066
1647,40,33375331,15,0.009747269179349233
1647,40,52829941,16,0.1152
1647,40,12584334,17,0.283612
1647,40,3627404,18,0.102202
1647,40,18591791,19,1.4141
1647,40,38416963,20,0.072783
1647,41,1759402,1,0.039116
1647,41,1460801,2,0.179999
1647,41,8698952,3,0.221803
1647,41,6772438,4,0.140191
1647,41,8269176,5,0.077823
1647,41,6937859,6,0.42988073534496296
1647,41,18706030,7,0.08308331814005517
1647,41,4467378,8,0.395487
1647,41,60681385,9,0.083665
1647,41,58746714,10,0.049222
1647,41,27964683,11,0.237325
1647,41,20029110,12,0.745321
1647,41,9543226,13,0.159935
1647,41,56348803,14,0.17384493153552066
1647,41,33375331,15,0.009747269179349233
1647,41,52829941,16,0.1152
1647,41,12584334,17,0.283612
1647,41,3627404,18,0.102202
1647,41,18591791,19,1.4141
1647,41,38416963,20,0.072783
1647,42,1759402,1,0.039116
1647,42,1460801,2,0.179999
1647,42,8698952,3,0.221803
1647,42,6772438,4,0.140191
1647,42,8269176,5,0.077823
1647,42,6937859,6,0.42988073534496296
1647,42,18706030,7,0.08308331814005517
1647,42,4467378,8,0.395487
1647,42,60681385,9,0.083665
1647,42,58746714,10,0.049222
1647,42,27964683,11,0.237325
1647,42,20029110,12,0.745321
1647,42,9543226,13,0.159935
1647,42,56348803,14,0.17384493153552066
1647,42,33375331,15,0.009747269179349233
1647,42,52829941,16,0.1152
1647,42,12584334,17,0.283612
1647,42,3627404,18,0.102202
1647,42,18591791,19,1.4141
1647,42,38416963,20,0.072783
1647,43,1759402,1,0.039116
1647,43,1460801,2,0.179999
1647,43,8698952,3,0.221803
1647,43,6772438,4,0.140191
1647,43,8269176,5,0.077823
1647,43,6937859,6,0.42988073534496296
1647,43,18706030,7,0.08308331814005517
1647,43,4467378,8,0.395487
1647,43,60681385,9,0.083665
1647,43,58746714,10,0.049222
1647,43,27964683,11,0.237325
1647,43,20029110,12,0.745321
1647,43,9543226,13,0.159935
1647,43,56348803,14,0.17384493153552066
1647,43,33375331,15,0.009747269179349233
1647,43,52829941,16,0.1152
1647,43,12584334,17,0.283612
1647,43,3627404,18,0.102202
1647,43,18591791,19,1.4141
1647,43,38416963,20,0.072783
1647,44,1759402,1,0.039116
1647,44,1460801,2,0.179999
1647,44,8698952,3,0.221803
1647,44,6772438,4,0.140191
1647,44,8269176,5,0.077823
1647,44,6937859,6,0.42988073534496296
1647,44,18706030,7,0.08308331814005517
1647,44,4467378,8,0.395487
1647,44,60681385,9,0.083665
1647,44,58746714,10,0.049222
1647,44,27964683,11,0.237325
1647,44,20029110,12,0.745321
1647,44,9543226,13,0.159935
1647,44,56348803,14,0.17384493153552066
1647,44,33375331,15,0.009747269179349233
1647,44,52829941,16,0.1152
1647,44,12584334,17,0.283612
1647,44,3627404,18,0.102202
1647,44,18591791,19,1.4141
1647,44,38416963,20,0.072783
1647,45,1759402,1,0.039116
1647,45,1460801,2,0.179999
1647,45,8698952,3,0.221803
1647,45,6772438,4,0.140191
1647,45,8269176,5,0.077823
1647,45,6937859,6,0.42988073534496296
1647,45,18706030,7,0.08308331814005517
1647,45,4467378,8,0.395487
1647,45,60681385,9,0.083665
1647,45,58746714,10,0.049222
1647,45,27964683,11,0.237325
1647,45,20029110,12,0.745321
1647,45,9543226,13,0.159935
1647,45,56348803,14,0.17384493153552066
1647,45,33375331,15,0.009747269179349233
1647,45,52829941,16,0.1152
1647,45,12584334,17,0.283612
1647,45,3627404,18,0.102202
1647,45,18591791,19,1.4141
1647,45,38416963,20,0.072783
1647,46,1759402,1,0.039116
1647,46,1460801,2,0.179999
1647,46,8698952,3,0.221803
1647,46,6772438,4,0.140191
1647,46,8269176,5,0.077823
1647,46,6937859,6,0.42988073534496296
1647,46,18706030,7,0.08308331814005517
1647,46,4467378,8,0.395487
1647,46,60681385,9,0.083665
1647,46,58746714,10,0.049222
1647,46,27964683,11,0.237325
1647,46,20029110,12,0.745321
1647,46,9543226,13,0.159935
1647,46,56348803,14,0.17384493153552066
1647,46,33375331,15,0.009747269179349233
1647,46,52829941,16,0.1152
1647,46,12584334,17,0.283612
1647,46,3627404,18,0.102202
1647,46,18591791,19,1.4141
1647,46,38416963,20,0.072783
1647,47,1759402,1,0.039116
1647,47,1460801,2,0.179999
1647,47,8698952,3,0.221803
1647,47,6772438,4,0.140191
1647,47,8269176,5,0.077823
1647,47,6937859,6,0.42988073534496296
1647,47,18706030,7,0.08308331814005517
1647,47,4467378,8,0.395487
1647,47,60681385,9,0.083665
1647,47,58746714,10,0.049222
1647,47,27964683,11,0.237325
1647,47,20029110,12,0.745321
1647,47,9543226,13,0.159935
1647,47,56348803,14,0.17384493153552066
1647,47,33375331,15,0.009747269179349233
1647,47,52829941,16,0.1152
1647,47,12584334,17,0.283612
1647,47,3627404,18,0.102202
1647,47,18591791,19,1.4141
1647,47,38416963,20,0.072783
1647,48,1759402,1,0.039116
1647,48,1460801,2,0.179999
1647,48,8698952,3,0.221803
1647,48,6772438,4,0.140191
1647,48,8269176,5,0.077823
1647,48,6937859,6,0.42988073534496296
1647,48,18706030,7,0.08308331814005517
1647,48,4467378,8,0.395487
1647,48,60681385,9,0.083665
1647,48,58746714,10,0.049222
1647,48,27964683,11,0.237325
1647,48,20029110,12,0.745321
1647,48,9543226,13,0.159935
1647,48,56348803,14,0.17384493153552066
1647,48,33375331,15,0.009747269179349233
1647,48,52829941,16,0.1152
1647,48,12584334,17,0.283612
1647,48,3627404,18,0.102202
1647,48,18591791,19,1.4141
1647,48,38416963,20,0.072783
1647,49,1759402,1,0.039116
1647,49,1460801,2,0.179999
1647,49,8698952,3,0.221803
1647,49,6772438,4,0.140191
1647,49,8269176,5,0.077823
1647,49,6937859,6,0.42988073534496296
1647,49,18706030,7,0.08308331814005517
1647,49,4467378,8,0.395487
1647,49,60681385,9,0.083665
1647,49,58746714,10,0.049222
1647,49,27964683,11,0.237325
1647,49,20029110,12,0.745321
1647,49,9543226,13,0.159935
1647,49,56348803,14,0.17384493153552066
1647,49,33375331,15,0.009747269179349233
1647,49,52829941,16,0.1152
1647,49,12584334,17,0.283612
1647,49,3627404,18,0.102202
1647,49,18591791,19,1.4141
1647,49,38416963,20,0.072783
1647,50,1759402,1,0.039116
1647,50,1460801,2,0.179999
1647,50,8698952,3,0.221803
1647,50,6772438,4,0.140191
1647,50,8269176,5,0.077823
1647,50,6937859,6,0.42988073534496296
1647,50,18706030,7,0.08308331814005517
1647,50,4467378,8,0.395487
1647,50,60681385,9,0.083665
1647,50,58746714,10,0.049222
1647,50,27964683,11,0.237325
1647,50,20029110,12,0.745321
1647,50,9543226,13,0.159935
1647,50,56348803,14,0.17384493153552066
1647,50,33375331,15,0.009747269179349233
1647,50,52829941,16,0.1152
1647,50,12584334,17,0.283612
1647,50,3627404,18,0.102202
1647,50,18591791,19,1.4141
1647,50,38416963,20,0.072783
1647,51,1759402,1,0.039116
1647,51,1460801,2,0.179999
1647,51,8698952,3,0.221803
1647,51,6772438,4,0.140191
1647,51,8269176,5,0.077823
1647,51,6937859,6,0.42988073534496296
1647,51,18706030,7,0.08308331814005517
1647,51,4467378,8,0.395487
1647,51,60681385,9,0.083665
1647,51,58746714,10,0.049222
1647,51,27964683,11,0.237325
1647,51,20029110,12,0.745321
1647,51,9543226,13,0.159935
1647,51,56348803,14,0.17384493153552066
1647,51,33375331,15,0.009747269179349233
1647,51,52829941,16,0.1152
1647,51,12584334,17,0.283612
1647,51,3627404,18,0.102202
1647,51,18591791,19,1.4141
1647,51,38416963,20,0.072783
1647,52,1759402,1,0.039116
1647,52,1460801,2,0.179999
1647,52,8698952,3,0.221803
1647,52,6772438,4,0.140191
1647,52,8269176,5,0.077823
1647,52,6937859,6,0.42988073534496296
1647,52,18706030,7,0.08308331814005517
1647,52,4467378,8,0.395487
1647,52,60681385,9,0.083665
1647,52,58746714,10,0.049222
1647,52,27964683,11,0.237325
1647,52,20029110,12,0.745321
1647,52,9543226,13,0.159935
1647,52,56348803,14,0.17384493153552066
1647,52,33375331,15,0.009747269179349233
1647,52,52829941,16,0.1152
1647,52,12584334,17,0.283612
1647,52,3627404,18,0.102202
1647,52,18591791,19,1.4141
1647,52,38416963,20,0.072783
1647,53,1759402,1,0.039116
1647,53,1460801,2,0.179999
1647,53,8698952,3,0.221803
1647,53,6772438,4,0.140191
1647,53,8269176,5,0.077823
1647,53,6937859,6,0.42988073534496296
1647,53,18706030,7,0.08308331814005517
1647,53,4467378,8,0.395487
1647,53,60681385,9,0.083665
1647,53,58746714,10,0.049222
1647,53,27964683,11,0.237325
1647,53,20029110,12,0.745321
1647,53,9543226,13,0.159935
1647,53,56348803,14,0.17384493153552066
1647,53,33375331,15,0.009747269179349233
1647,53,52829941,16,0.1152
1647,53,12584334,17,0.283612
1647,53,3627404,18,0.102202
1647,53,18591791,19,1.4141
1647,53,38416963,20,0.072783
1647,54,1759402,1,0.039116
1647,54,1460801,2,0.179999
1647,54,8698952,3,0.221803
1647,54,6772438,4,0.140191
1647,54,8269176,5,0.077823
1647,54,6937859,6,0.42988073534496296
1647,54,18706030,7,0.08308331814005517
1647,54,4467378,8,0.395487
1647,54,60681385,9,0.083665
1647,54,58746714,10,0.049222
1647,54,27964683,11,0.237325
1647,54,20029110,12,0.745321
1647,54,9543226,13,0.159935
1647,54,56348803,14,0.17384493153552066
1647,54,33375331,15,0.009747269179349233
1647,54,52829941,16,0.1152
1647,54,12584334,17,0.283612
1647,54,3627404,18,0.102202
1647,54,18591791,19,1.4141
1647,54,38416963,20,0.072783
1647,55,1759402,1,0.039116
1647,55,1460801,2,0.179999
1647,55,8698952,3,0.221803
1647,55,6772438,4,0.140191
1647,55,8269176,5,0.077823
1647,55,6937859,6,0.42988073534496296
1647,55,18706030,7,0.08308331814005517
1647,55,4467378,8,0.395487
1647,55,60681385,9,0.083665
1647,55,58746714,10,0.049222
1647,55,27964683,11,0.237325
1647,55,20029110,12,0.745321
1647,55,9543226,13,0.159935
1647,55,56348803,14,0.17384493153552066
1647,55,33375331,15,0.009747269179349233
1647,55,52829941,16,0.1152
1647,55,12584334,17,0.283612
1647,55,3627404,18,0.102202
1647,55,18591791,19,1.4141
1647,55,38416963,20,0.072783
1647,56,1759402,1,0.039116
1647,56,1460801,2,0.179999
1647,56,8698952,3,0.221803
1647,56,6772438,4,0.140191
1647,56,8269176,5,0.077823
1647,56,6937859,6,0.42988073534496296
1647,56,18706030,7,0.08308331814005517
1647,56,4467378,8,0.395487
1647,56,60681385,9,0.083665
1647,56,58746714,10,0.049222
1647,56,27964683,11,0.237325
1647,56,20029110,12,0.745321
1647,56,9543226,13,0.159935
1647,56,56348803,14,0.17384493153552066
1647,56,33375331,15,0.009747269179349233
1647,56,52829941,16,0.1152
1647,56,12584334,17,0.283612
1647,56,3627404,18,0.102202
1647,56,18591791,19,1.4141
1647,56,38416963,20,0.072783
1647,57,1759402,1,0.039116
1647,57,1460801,2,0.179999
1647,57,8698952,3,0.221803
1647,57,6772438,4,0.140191
1647,57,8269176,5,0.077823
1647,57,6937859,6,0.42988073534496296
1647,57,18706030,7,0.08308331814005517
1647,57,4467378,8,0.395487
1647,57,60681385,9,0.083665
1647,57,58746714,10,0.049222
1647,57,27964683,11,0.237325
1647,57,20029110,12,0.745321
1647,57,9543226,13,0.159935
1647,57,56348803,14,0.17384493153552066
1647,57,33375331,15,0.009747269179349233
1647,57,52829941,16,0.1152
1647,57,12584334,17,0.283612
1647,57,3627404,18,0.102202
1647,57,18591791,19,1.4141
1647,57,38416963,20,0.072783
1647,58,1759402,1,0.039116
1647,58,1460801,2,0.179999
1647,58,8698952,3,0.221803
1647,58,6772438,4,0.140191
1647,58,8269176,5,0.077823
1647,58,6937859,6,0.42988073534496296
1647,58,18706030,7,0.08308331814005517
1647,58,4467378,8,0.395487
1647,58,60681385,9,0.083665
1647,58,58746714,10,0.049222
1647,58,27964683,11,0.237325
1647,58,20029110,12,0.745321
1647,58,9543226,13,0.159935
1647,58,56348803,14,0.17384493153552066
1647,58,33375331,15,0.009747269179349233
1647,58,52829941,16,0.1152
1647,58,12584334,17,0.283612
